,gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
7504,00-0035667,Greg Gaines,Greg,Greg,Gaines,G.Gaines,Greg,,GAI306107,47917.0,GainGr00,48706.0,7925.0,3127294.0,32004741-4930-6107-f124-700597b356aa,1996-05-06,DL,DT,DL,INTERIOR_LINE,73.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zo3aqstf8ng4tju17tid",Washington,Pacific Twelve Conference,97.0,2019,2026,BUF,ACT,ACT,Active,8,DI,A,2019.0,4.0,134.0,LA
7505,GAI319455,Greg Gaines,Greg,Gregory,Gaines,,,,GAI319455,,GainGr20,,,,32004741-4931-9455-6be4-02eb4e738c9a,1958-10-16,LB,LB,,,75.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8qpssedprajbttcjg2c",Tennessee,,0.0,1981,1988,SEA,ACT,,,7,,,,,,
7508,00-0038571,Jon Gaines II,Jon,Jon,Gaines,J.Gaines,Jon,,GAI528003,55987.0,GainJo00,81879.0,10946.0,4367199.0,32004741-4952-8003-df7b-681a2f35ed49,1999-05-24,OL,G,OL,G,76.0,320.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fz0ka8wofw3dvqr6whnv",UCLA,Pacific Twelve Conference,71.0,2023,2026,ARI,ACT,ACT,Active,4,G,A,2023.0,4.0,122.0,ARI
7589,GAR047013,Teddy Garcia,Teddy,Alfonso,Garcia,,,,GAR047013,,garcited01,,,,32004741-5204-7013-451b-8f565a1a75cf,1964-06-04,SPEC,K,,,70.0,187.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npkctmzsw1cqiijs9gmm",Louisiana-Monroe,,0.0,1988,1990,HOU,ACT,,,3,,,1988.0,4.0,100.0,NE
7509,GAI383346,Lawrence Gaines,Lawrence,Lawrence,Gaines,,,,GAI383346,,GainLa00,,,,32004741-4938-3346-9276-b8b3db987568,1953-12-15,RB,RB,,,73.0,237.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o6cmblkbrrd9blwzohmt",Wyoming,,0.0,1976,1979,DET,ACT,,,3,,,1976.0,1.0,16.0,DET
7511,00-0031015,Phillip Gaines,Phillip,Phillip,Gaines,P.Gaines,Phillip,,GAI428981,41316.0,GainPh00,8722.0,3026.0,16750.0,32004741-4942-8981-9cd2-c3815574e02a,1991-04-04,DB,CB,DB,CB,72.0,193.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3d2sscg5mmezgvo94bj",Rice,Conference USA,29.0,2014,2020,HOU,ACT,UFA,Active,7,CB,,2014.0,3.0,87.0,KC
7513,GAI447237,Sheldon Gaines,Sheldon,Sheldon,Gaines,,,,GAI447237,,GainSh20,,,,32004741-4944-7237-cc9b-ffa1a804a271,1964-04-22,WR,WR,,,69.0,155.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcrrqtzto4kodmbtmq7z",California State - Long Beach; Moorpark College,,0.0,1987,1987,BUF,ACT,,,0,,,,,,
7514,GAI454098,Wendall Gaines,Wendall,Wendall,Gaines,,,,GAI454098,,GainWe20,,,7766.0,32004741-4945-4098-56ae-828f951371c2,1972-01-17,TE,TE,,,76.0,293.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ee3jpvza0twqsyiig7wd",Oklahoma State; Rose State Coll. OK (J.C.),,0.0,1994,1995,ARI,ACT,,,2,,,,,,
7515,GAI457528,Wentford Gaines,Wentford,Wentford,Gaines,,,,GAI457528,,GainWe21,,,,32004741-4945-7528-5409-04300181021c,1953-02-04,DB,DB,,,72.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cz2czl6r542yxwtcq3ck",Cincinnati; Tennessee Technological Univ; Ferrum College,,0.0,1978,1980,CHI,ACT,,,3,,,1976.0,9.0,265.0,PIT
7516,00-0005694,William Gaines,William,William,Gaines,,,,GAI521628,,GainWi20,,,7610.0,32004741-4952-1628-3c6e-cc23bfc3420f,1971-06-20,DL,DT,,,77.0,318.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vzrdyay9zvznrdhf4zcs",Florida,,95.0,1994,1997,WAS,ACT,,,4,,,1994.0,5.0,147.0,MIA
7517,00-0036919,Kenny Gainwell,Kenny,Kenneth,Gainwell,K.Gainwell,Kenneth,,GAI606964,53579.0,GainKe00,77737.0,9614.0,4371733.0,32004741-4960-6964-7702-692656fad861,1999-03-14,RB,RB,RB,RB,69.0,200.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eo62l8ec8e3lzt86ihth",Memphis,American Athletic Conference,1.0,2021,2026,TB,ACT,ACT,Active,6,HB,A,2021.0,5.0,150.0,PHI
7518,GAI702801,Blane Gaison,Blane,Blane,Gaison,,,,GAI702801,,GaisBl20,,,,32004741-4970-2801-6e42-02af295ff629,1958-05-13,DB,DB,,,72.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usab6lzbnku3shtiwmkv",Hawaii,,0.0,1981,1984,ATL,ACT,,,4,,,,,,
7519,00-0005696,Tony Gaiter,Tony,Tony,Gaiter,,,,GAI744192,22522.0,GaitTo00,,,8208.0,32004741-4974-4192-fff8-0f00bfcdcf40,1974-07-15,WR,WR,,,68.0,170.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oclsrlq8uo9ykraist8s",Miami; San Bernardino Valley,,85.0,1997,1998,LAC,ACT,,,1,,,1997.0,6.0,192.0,NE
7522,00-0024382,Omar Gaither,Omar,Omar,Gaither,,,,GAI790692,30983.0,GaitOm20,3113.0,2866.0,9754.0,32004741-4979-0692-1254-50a9e93680cc,1984-03-18,LB,MLB,,,74.0,235.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkdadpjlknpv7oqh4wuu",Tennessee,,53.0,2006,2013,ATL,ACT,,,8,LB,,2006.0,5.0,168.0,PHI
7524,GAJ415291,Hokie Gajan,Hokie,Howard,Gajan,,,,GAJ415291,,GajaHo00,,,,32004741-4a41-5291-4298-c573ddffc456,1959-09-06,RB,RB,,,71.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvx2kn896f9iggvctyqf",LSU,,0.0,1982,1985,NO,ACT,,,4,,,1981.0,10.0,249.0,NO
7527,GAL131142,Tony Galbreath,Tony,Anthony,Galbreath,,,,GAL131142,,GalbTo00,,,,32004741-4c13-1142-37e0-41ad30e20385,1954-01-29,RB,RB,,,72.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gujudr4qtmjewh62evwq",Missouri; Indian Hills CC at Centerville,,0.0,1976,1987,NYG,ACT,,,12,,,1976.0,2.0,32.0,NO
7510,00-0022706,Michael Gaines,Michael,Michael,Gaines,,,,GAI392473,29185.0,GainMi00,1946.0,,5757.0,32004741-4939-2473-e284-7f19590637cc,1980-03-30,TE,TE,,,74.0,267.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jpmj2ywyeucrsuvkxc8q",UCF,,86.0,2004,2009,CLE,ACT,,,6,,,2004.0,7.0,232.0,CAR
7021,00-0021994,Drayton Florence,Drayton,Drayton,Florence,,,,FLO150404,28082.0,FlorDr20,1362.0,1966.0,4504.0,3200464c-4f15-0404-4201-666fcead51ad,1980-12-19,DB,CB,,,72.0,200.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzxvblqnajfjmux3laus",Tuskegee University; Tennessee-Chattanooga,,29.0,2003,2013,CAR,ACT,,,11,CB,,2003.0,2.0,46.0,LAC
7019,FLO079102,Brian Flones,Brian,Brian,Flones,,,,FLO079102,,FlonBr20,,,,3200464c-4f07-9102-bc15-041917425f59,1959-09-01,LB,LB,,,73.0,228.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mknq6ckdbvxjnwv25i8w",Washington State,,0.0,1981,1982,SEA,ACT,,,2,,,,,,
7018,FLI622935,Judson Flint,Judson,Judson,Flint,,,,FLI622935,,FlinJu20,,,,3200464c-4962-2935-ccf3-8762da932f06,1957-01-26,DB,DB,,,72.0,201.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ii6dxhz6zzgg2f5bfj05",California (PA); Memphis,,0.0,1980,1983,BUF,ACT,,,4,,,1979.0,7.0,177.0,NE
6456,EME664464,Larry Emery,Larry,Larry,Emery,,,,EME664464,,EmerLa20,,,,3200454d-4566-4464-8aff-a604ddd9441d,1964-07-13,RB,RB,,,69.0,195.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrsajou75monphbkikdi",Wisconsin,,0.0,1987,1987,ATL,ACT,,,0,,,1987.0,12.0,320.0,ATL
6459,00-0040733,Nick Emmanwori,Nick,Nicholas,Emmanwori,N.Emmanwori,Nick,,EMM083509,58240.0,EmmaNi00,158121.0,12395.0,4869523.0,3200454d-4d08-3509-4f43-ab1aefccbd0f,2004-02-07,DB,SAF,,,75.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pmy1sehsvo596a7si0i0",South Carolina,Southeastern Conference,3.0,2025,2026,SEA,ACT,ACT,Active,2,S,A,2025.0,2.0,35.0,SEA
6462,00-0004901,Carlos Emmons,Carlos,Carlos,Emmons,,,,EMM404041,,EmmoCa20,,,1137.0,3200454d-4d40-4041-6e70-01063cce53da,1973-09-03,LB,OLB,,,77.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crgxtdyfi24c3nvncqup",Arkansas State,,51.0,1996,2006,NYG,ACT,,,11,,,1996.0,7.0,242.0,PIT
6464,00-0004903,Steve Emtman,Steve,Steven,Emtman,,,,EMT415291,,EmtmSt20,,,7271.0,3200454d-5441-5291-a4e7-9edeaa9f8143,1970-04-16,DL,DE,,,76.0,290.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oztceeco9rxjg18nmnpe",Washington,,79.0,1992,1997,WAS,ACT,,,6,,,1992.0,1.0,1.0,IND
6465,00-0020800,Justin Ena,Justin,Justin,Ena,,,,ENA016162,,EnaxJu20,,,4324.0,3200454e-4101-6162-360a-d2bc66db3b7a,1977-11-20,LB,LB,,,75.0,247.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogg8ocyvlmslhepbltoo",BYU,,50.0,2002,2005,PHI,ACT,,,4,,,,,,
6466,00-0037083,Kingsley Enagbare,Kingsley,Kingsley,Enagbare,K.Enagbare,Kingsley,,ENA040912,54644.0,EnagKi00,82409.0,10224.0,4362840.0,3200454e-4104-0912-811c-67db1204d680,2000-01-18,LB,LB,DL,EDGE,76.0,258.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rvftdj3wurrbmoaikpxd",South Carolina,Southeastern Conference,52.0,2022,2026,NYJ,ACT,ACT,Active,5,ED,A,2022.0,5.0,179.0,GB
6467,00-0028098,Nathan Enderle,Nathan,Nathan,Enderle,,,,END197145,37235.0,EndeNa00,6312.0,1738.0,14120.0,3200454e-4419-7145-bb89-8eb529a8151e,1988-01-12,QB,QB,,,76.0,240.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khbsjg8octwpqudjkjgl",Idaho,,10.0,2011,2011,CHI,ACT,,,0,,,2011.0,5.0,160.0,CHI
6468,END207645,Dick Enderle,Dick,Richard,Enderle,,,,END207645,,EndeDi20,,,,3200454e-4420-7645-bcb1-d77b6286b2f9,1947-11-06,OL,G,,,74.0,250.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l97bgtjygonaeg31uhiw",Minnesota,,0.0,1974,1976,GB,ACT,,,8,,,,,,
6469,00-0041116,Jack Endries,Jack,Jack,Endries,J.Endries,Jack,,END438361,62843.0,EndrJa00,158317.0,13365.0,5085189.0,3200454e-4443-8361-4659-5de32599e8b2,2004-03-26,TE,TE,TE,TE,77.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxtev9zj048yzxk8ebfu",Texas; California,Southeastern Conference,84.0,2026,2026,CIN,ACT,ACT,Active,0,,,2026.0,7.0,221.0,CIN
6473,00-0019651,John Engelberger,John,John,Engelberger,,,,ENG186880,25344.0,EngeJo20,608.0,,2166.0,3200454e-4718-6880-784f-42b870de57d4,1976-10-18,DL,DE,,,76.0,260.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bok5kwubuknsnoop1ugm",Virginia Tech,,60.0,2000,2008,DEN,ACT,,,9,,,2000.0,2.0,35.0,SF
6474,00-0004907,Eric England,Eric,Eric,England,,,,ENG401790,,EnglEr20,,,7649.0,3200454e-4740-1790-8c91-743c1a7147c2,1971-04-25,DL,DE,,,75.0,283.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfabteihrpb3edm8upff",Texas A&M,,94.0,1994,1997,TEN,ACT,,,4,,,1994.0,3.0,89.0,ARI
6475,00-0004909,Derek Engler,Derek,Derek,Engler,,,,ENG408540,,EnglDe20,,,1316.0,3200454e-4740-8540-1464-1c96a1ff7d44,1974-07-11,OL,C,,,77.0,300.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwrwkokuzuygdhvpajsd",Wisconsin,,69.0,1997,2000,NYG,ACT,,,4,,,,,,
6476,ENG415290,Rick Engles,Rick,Richard,Engles,,,,ENG415290,,EnglRi20,,,,3200454e-4741-5290-c3bb-3db8d0bcd398,1954-08-18,SPEC,P,,,71.0,177.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zyqgpf9f572639supk7l",Tulsa,,0.0,1976,1978,PHI,ACT,,,2,,,1976.0,3.0,89.0,SEA
6478,ENG498348,Keith English,Keith,Keith,English,,,,ENG498348,,EnglKe20,,,,3200454e-4749-8348-1eda-096076a46cde,1966-03-10,SPEC,P,,,75.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmwardnalzbvdk8uu0hl",Colorado,,0.0,1990,1990,LA,ACT,,,1,,,,,,
6480,ENG581406,Doug English,Doug,Lowell,English,,,,ENG581406,,EnglDo00,,,,3200454e-4758-1406-1713-177859d6e3fe,1953-08-25,DL,NT,,,77.0,255.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/im6jqm3x3k6fma1ghkqz",Texas,,0.0,1975,1985,DET,ACT,,,10,,,1975.0,2.0,38.0,DET
6483,00-0033881,Evan Engram,Evan,Evan,Engram,E.Engram,Evan,,ENG726325,44835.0,EngrEv00,11778.0,5607.0,3051876.0,3200454e-4772-6325-a4a0-9b4b442fe68a,1994-09-02,TE,TE,WR,TE,75.0,240.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nucl2dxmpvhlywhyro8o",Mississippi,Southeastern Conference,1.0,2017,2026,DEN,ACT,ACT,Active,10,TE,A,2017.0,1.0,23.0,NYG
6485,00-0004916,Curtis Enis,Curtis,Curtis,Enis,,,,ENI540972,23450.0,EnisCu00,,,1429.0,3200454e-4954-0972-afce-23d725de1958,1976-06-15,RB,RB,,,72.0,250.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njqff7inehiv5pryf5pi",Penn State,,44.0,1998,2000,CHI,ACT,,,3,,,1998.0,1.0,5.0,CHI
6488,00-0022980,Jamar Enzor,Jamar,Jamar,Enzor,,,,ENZ474619,,EnzoJa20,,,,3200454e-5a47-4619-cd18-8da5a822e52b,1981-12-28,LB,LB,,,73.0,238.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2k0nqrx8ptadjr4prnd",Cincinnati,,98.0,2005,2005,NYJ,ACT,,,0,,,,,,
6489,00-0036192,A.J. Epenesa,A.J.,Andrew,Epenesa,A.Epenesa,A.J.,,EPE415291,52462.0,EpenAJ00,56369.0,8794.0,4240585.0,32004550-4541-5291-9369-b9d0c170a565,1998-09-15,LB,LB,DL,EDGE,78.0,280.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hprr0vl8ruh0veetztij",Iowa,Big Ten Conference,57.0,2020,2026,PHI,ACT,ACT,Active,7,ED,A,2020.0,2.0,54.0,BUF
6494,EPP276860,Jack Epps,Jack,John,Epps,,,,EPP276860,,EppsJa20,,,,32004550-5027-6860-3e1c-e60dd1f9d885,1963-03-20,DB,DB,,,72.0,197.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtqlr1lbowm7baohmlfg",Kansas State; Northeast Oklahoma,,0.0,1987,1987,KC,ACT,,,1,,,,,,
6495,00-0034993,Marcus Epps,Marcus,Marcus,Epps,M.Epps,Marcus,,EPP346075,47974.0,EppsMa00,51391.0,7982.0,3139368.0,32004550-5034-6075-4885-ec1779d064fe,1996-01-27,DB,SAF,DB,SAFETY,72.0,198.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlmepu3ng2uaqlo4sqhx",Wyoming,Mountain West Conference,29.0,2019,2026,PHI,ACT,ACT,Active,8,S,A,2019.0,6.0,191.0,MIN
6496,EPP415290,Phil Epps,Phil,Phillip,Epps,,,,EPP415290,,EppsPh00,,,,32004550-5041-5290-8846-b276c31b84e8,1958-11-11,WR,WR,,,70.0,165.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ubw9ykq2dj0rt4mj5bkk",TCU,,0.0,1982,1989,NYJ,ACT,,,8,,,1982.0,12.0,321.0,GB
6497,00-0004922,Tory Epps,Tory,Torrean,Epps,,,,EPP692150,,EppsTo20,,,7111.0,32004550-5069-2150-f56f-efbbf03e173f,1967-05-28,DL,DT,,,72.0,280.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjmpicb2dlfp8i3szl0c",Memphis,,0.0,1990,1995,NO,ACT,,,6,,,1990.0,8.0,195.0,ATL
6455,00-0037250,Martin Emerson,Martin,Martin,Emerson,M.Emerson,Martin,,EME404215,54533.0,EmerMa00,97872.0,10113.0,4429568.0,3200454d-4540-4215-97fb-3728b8869883,2000-09-27,DB,CB,DB,CB,74.0,200.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/va7yfx0xoniri3fuxr0u",Mississippi State,Southeastern Conference,22.0,2022,2026,NO,ACT,ACT,Active,5,CB,A,2022.0,3.0,68.0,CLE
6498,00-0021347,Hayden Epstein,Hayden,Hayden,Epstein,,,,EPS622937,27380.0,epstehay01,,,3998745.0,32004550-5362-2937-c745-f2276a5ee3a7,1980-11-16,SPEC,K,,,74.0,214.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pskzzzypgjjtlgnoaele",Michigan,,6.0,2002,2002,MIN,ACT,,,0,,,2002.0,7.0,247.0,JAX
6454,EMB415290,Jon Embree,Jon,Jon,Embree,,,,EMB415290,,EmbrJo21,,,15657.0,3200454d-4241-5290-d280-21e816c5c570,1965-10-15,TE,TE,,,74.0,234.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdk4znt1k1jwjwrsvjtt",Colorado,,0.0,1987,1988,LA,ACT,,,1,,,1987.0,6.0,166.0,LA
6449,00-0004888,Bert Emanuel,Bert,Bert,Emanuel,,,,EMA405343,,EmanBe00,,,653.0,3200454d-4140-5343-a20f-92233ab5e769,1970-10-26,WR,WR,,,70.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lc3z0qk31ezffm2zex2w",Rice; UCLA,,17.0,1994,2001,DET,ACT,,,8,,,1994.0,2.0,45.0,ATL
6410,ELL489831,Gerry Ellis,Gerry,Gerry,Ellis,,,,ELL489831,,ElliGe00,,,,3200454c-4c48-9831-8b22-bf8ce2367bb9,1957-11-12,RB,RB,,,71.0,221.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9ltxvlkbzbval2kkrbn",Missouri; Fort Scott CC,,0.0,1980,1986,GB,ACT,,,7,,,1980.0,7.0,192.0,LA
6411,00-0004851,Greg Ellis,Greg,Gregory,Ellis,,,,ELL500479,23453.0,ElliGr20,332.0,,1445.0,3200454c-4c50-0479-f38a-988bea0ccc9c,1975-08-14,DL,DE,,,78.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifcvhyfnkphnppffcqby",North Carolina,,99.0,1998,2009,LV,ACT,,,12,,,1998.0,1.0,8.0,DAL
6412,ELL532425,Jim Ellis,Jim,James,Ellis,,,,ELL532425,,ElliJi21,,,,3200454c-4c53-2425-8803-0dd9312d3ec2,1964-03-25,LB,LB,,,75.0,240.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/almwol2za9mz9bpfc9lz",Boise State,,0.0,1987,1987,LV,ACT,,,0,,,1987.0,10.0,273.0,LV
6415,ELL575019,Ken Ellis,Ken,Kenneth,Ellis,,,,ELL575019,,ElliKe00,,,,3200454c-4c57-5019-2113-bd0295b69326,1947-09-27,DB,DB,,,70.0,190.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebtoikgma0lgnxdw1iob",Southern,,0.0,1974,1979,LA,ACT,,,9,,,,,,
6416,00-0028032,Kenrick Ellis,Kenrick,Kenrick,Ellis,K.Ellis,Kenrick,,ELL584769,37169.0,ElliKe01,6246.0,1005.0,14057.0,3200454c-4c58-4769-540e-eced5482875a,1987-12-10,DL,DT,DL,INTERIOR_LINE,76.0,346.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dwbcoqbn9qectprkn311",Hampton; South Carolina,Mid-Eastern Athletic Conference,72.0,2011,2015,MIN,ACT,CUT,Active,5,DI,,2011.0,3.0,94.0,NYJ
6417,ELL596316,Ray Ellis,Ray,Kerwin,Ellis,,,,ELL596316,,ElliRa20,,,,3200454c-4c59-6316-37ce-9498cf3c13eb,1959-04-27,DB,DB,,,73.0,192.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbggppiguvwlg0bya08w",Ohio State,,0.0,1981,1987,CLE,ACT,,,7,,,1981.0,12.0,331.0,PHI
6419,00-0019545,Shaun Ellis,Shaun,MaShaunda,Ellis,,,,ELL621162,25321.0,ElliSh00,590.0,6549.0,2143.0,3200454c-4c62-1162-3225-96442c406a69,1977-06-24,DL,DE,,,77.0,290.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zln4perm9xhhdsz6tnkb",Tennessee,,94.0,2000,2011,NE,ACT,,,12,DI,,2000.0,1.0,12.0,NYJ
6420,00-0026147,Sedrick Ellis,Sedrick,Sedrick,Ellis,,,,ELL641039,33088.0,ElliSe99,4321.0,1834.0,11242.0,3200454c-4c64-1039-60b5-24560e4ee8c8,1985-07-09,DL,DT,,,73.0,307.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ovy5rjibxsgnu7m58zbg",USC,,98.0,2008,2012,NO,ACT,,,5,DI,,2008.0,1.0,7.0,NO
6422,00-0004866,'Omar Ellison,'Omar,'Omar,Ellison,,,,ELL711319,,ElliOm20,,,7924.0,3200454c-4c71-1319-728e-d49d3d236f8f,1971-10-08,WR,WR,,,73.0,200.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rb4xoob5m1wcqklj9luu",Florida State,,84.0,1995,1996,LAC,ACT,,,2,,,1995.0,5.0,162.0,LAC
6425,00-0004871,Jerry Ellison,Jerry,Jerry,Ellison,,,,ELL692152,,ElliJe00,,,879.0,3200454c-4c69-2152-d897-39c6f24be6f6,1971-12-20,RB,RB,,,70.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j5veavwqnduezweborrh",Tennessee-Chattanooga,,35.0,1995,1999,NE,ACT,,,5,,,,,,
6427,00-0027127,Kevin Ellison,Kevin,Kevin,Ellison,,,,ELL699251,34640.0,ElliKe98,5113.0,,12650.0,3200454c-4c69-9251-2946-f48ad2ff7b55,1987-01-08,DB,S,,,73.0,221.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgncnklffs4g77oyazpt",USC,,25.0,2009,2009,LAC,ACT,,,0,,,2009.0,6.0,189.0,LAC
6430,ELL745395,Willie Ellison,Willie,William,Ellison,,,,ELL745395,,ElliWi00,,,,3200454c-4c74-5395-a1d5-d8834da0d257,1945-11-01,RB,RB,,,74.0,210.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xyvymaliwd9luuidlwct",Texas Southern,,0.0,1974,1974,KC,ACT,,,8,,,,,,
6431,00-0036813,Christian Elliss,Christian,Christian,Elliss,C.Elliss,Christian,,ELL748057,54026.0,ElliCh00,61853.0,9907.0,4245273.0,3200454c-4c74-8057-8358-0c0b1c28c8d1,1999-01-02,LB,LB,LB,MLB,74.0,231.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yprcwubcfyocxn2pwpf8",Idaho,Sun Belt Conference,53.0,2021,2026,NE,ACT,ACT,Active,5,LB,A,,,,
6432,00-0039809,Jonah Elliss,Jonah,Jonah,Elliss,J.Elliss,Jonah,,ELL749388,57197.0,ElliJo03,146458.0,11684.0,4687592.0,3200454c-4c74-9388-4f20-87da6cc5ab27,2003-04-03,LB,LB,DL,EDGE,74.0,246.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3dukr2ntse8qnsyhu3b",Utah,Pacific Twelve Conference,52.0,2024,2026,DEN,ACT,ACT,Active,3,ED,A,2024.0,3.0,76.0,DEN
6433,00-0035316,Kaden Elliss,Kaden,Kaden,Elliss,K.Elliss,Kaden,,ELL750719,48027.0,ElliKa00,51485.0,8035.0,3124890.0,3200454c-4c75-0719-9c5f-35fd06b75171,1995-06-10,LB,LB,LB,MLB,74.0,238.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lndj0awmhdulawkcjgua",Idaho,Sun Belt Conference,55.0,2019,2026,NO,ACT,ACT,Active,8,LB,A,2019.0,7.0,244.0,NO
6437,ELM276861,Dave Elmendorf,Dave,David,Elmendorf,,,,ELM276861,,ElmeDa20,,,,3200454c-4d27-6861-2921-e69255a6fc69,1949-06-20,DB,S,,,73.0,195.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvyitwutp4whfw21xbkx",Texas A&M,,0.0,1974,1979,LA,ACT,,,9,,,,,,
6441,00-0004881,Joey Eloms,Joey,Joey,Eloms,,,,ELO415291,,ElomJo20,,,1656.0,3200454c-4f41-5291-454b-123a63c49d32,1976-10-02,DB,DB,,,70.0,183.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j743v9hxoaubvatcf98n",Indiana,,43.0,1998,1999,SEA,ACT,,,1,,,,,,
6442,ELR415291,Jimbo Elrod,Jimbo,James,Elrod,,,,ELR415291,,ElroJi20,,,,3200454c-5241-5291-1027-35d51987dc8e,1954-05-25,LB,LB,,,72.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eayagfuw1rrvdq9dpxht",Oklahoma,,0.0,1976,1979,HOU,ACT,,,4,,,1976.0,5.0,144.0,KC
6443,ELS415290,Neil Elshire,Neil,Neil,Elshire,,,,ELS415290,,ElshNe20,,,,3200454c-5341-5290-635c-067cd00f9e7c,1958-03-08,DL,DT,,,78.0,260.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjzdpugdwer5gyyowomi",Oregon,,0.0,1981,1986,MIN,ACT,,,6,,,,,,
6445,00-0033290,Jermaine Eluemunor,Jermaine,Jermaine,Eluemunor,J.Eluemunor,Jermaine,,ELU177981,44972.0,ElueJe00,11914.0,5745.0,3115303.0,3200454c-5517-7981-2db3-292a30f493e2,1994-12-13,OL,G,OL,T,76.0,338.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqlquhcisz9ykfedvele",Texas A&M; Lackawanna JC,Southeastern Conference,72.0,2017,2026,NYG,ACT,ACT,Active,10,T,A,2017.0,5.0,159.0,BAL
